date,City,pm25,AQI,Air_Quality_Risk
2025-02-23,Houston,10.725,44.6875,43.362361697204996
2025-02-24,Houston,13.716666666666669,54.39985693848355,53.51651921379589
2025-02-25,Houston,15.125,57.36158798283262,56.61297496975508
2025-02-26,Houston,10.066666666666666,41.94444444444445,40.494528650675754
2025-02-27,Houston,15.375,57.887339055793994,57.16264167199636
2025-02-28,Houston,13.825,54.627682403433475,53.75470811810044
2025-03-01,Houston,19.295833333333334,66.13286838340487,65.78324778548041
2025-03-02,Houston,10.95,45.625,44.34250716880361
2025-03-03,Houston,9.433333333333334,39.30555555555556,37.73560065654634
2025-03-04,Houston,6.104166666666667,25.434027777777782,23.233077845300297
2025-03-05,Houston,6.108333333333333,25.45138888888889,23.251228687366936
2025-03-06,Houston,7.833333333333333,32.63888888888889,30.765677302956252
2025-03-07,Houston,15.2375,57.59817596566524,56.86032498576367
2025-03-08,Houston,30.583333333333332,89.87052932761088,90.60069939167414
2025-03-09,Houston,8.408333333333333,35.03472222222222,33.27049350815268
2025-03-10,Houston,15.0,57.09871244635193,56.33814161863444
2025-03-11,Houston,10.266666666666667,42.777777777777786,41.36576906987452
2025-03-12,Houston,9.620833333333334,40.08680555555556,38.55238854954518
2025-03-13,Houston,13.970833333333331,54.93437052932761,54.07534702774118
2025-03-14,Houston,12.283333333333331,51.38555078683834,50.36509678761255
2025-03-15,Houston,8.0625,33.59375,31.763973616621495
2025-03-16,Houston,8.391666666666667,34.965277777777786,33.197890139886134
2025-03-17,Houston,10.020833333333334,41.75347222222223,40.294869387942704
2025-03-18,Houston,4.9375,20.572916666666668,18.150842066640855
2025-03-19,Houston,5.383333333333333,22.430555555555554,20.092982167771424
2025-03-20,Houston,7.508333333333334,31.284722222222225,29.349911621758263
2025-03-21,Houston,5.641666666666667,23.506944444444446,21.21833437590316
2025-03-22,Houston,8.466666666666667,35.27777777777778,33.52460529708566
2025-03-23,Houston,11.5625,48.177083333333336,47.01068095259981
2025-03-24,Houston,15.645833333333334,58.45690271816881,57.75811393275775
2025-03-25,Houston,17.212500000000002,61.751609442060094,61.202691933469765
2025-03-26,Houston,12.2125,51.23658798283262,50.20935788864419
2025-03-27,Houston,9.695833333333333,40.39930555555556,38.87910370674471
2025-03-28,Houston,7.470833333333334,31.12847222222223,29.186554043158498
2025-03-29,Houston,7.683333333333334,32.01388888888889,30.112246988557178
2025-03-30,Houston,13.204166666666666,53.32206723891273,52.38970247420126
2025-03-31,Houston,20.3125,68.27092274678111,68.01855904126161
2025-04-01,Houston,21.695833333333336,71.18007868383405,71.06004812699669
2025-04-02,Houston,9.3625,39.01041666666667,37.42703634141344
2025-04-03,Houston,9.591666666666669,39.965277777777786,38.4253326550787
2025-04-04,Houston,8.658333333333333,36.07638888888889,34.35954403215114
2025-04-05,Houston,7.266666666666667,30.27777777777778,28.297162781893093
2025-04-06,Houston,7.908333333333334,32.95138888888889,31.09239246015579
2025-04-07,Houston,10.066666666666666,41.94444444444445,40.494528650675754
2025-04-08,Houston,10.241666666666667,42.673611111111114,41.25686401747466
2025-04-09,Houston,7.0874999999999995,29.53125,27.51667657302753
2025-04-10,Houston,10.258333333333333,42.74305555555556,41.329467385741225
2025-04-11,Houston,9.716666666666669,40.48611111111112,38.969857917077924
2025-04-12,Houston,8.225,34.270833333333336,32.47185645722049
2025-04-13,Houston,8.704166666666667,36.267361111111114,34.55920329488419
2025-04-14,Houston,7.833333333333333,32.63888888888889,30.765677302956252
2025-04-15,Houston,12.125,51.052575107296136,50.016974542859735
2025-04-16,Houston,13.9625,54.916845493562235,54.05702480433314
2025-04-17,Houston,7.0874999999999995,29.53125,27.51667657302753
2025-04-18,Houston,8.8375,36.82291666666667,35.1400302410167
2025-04-19,Houston,10.95,45.625,44.34250716880361
2025-04-20,Houston,11.004166666666668,45.85069444444446,44.57846811566995
2025-04-21,Houston,12.383333333333333,51.595851216022886,50.58496346850906
2025-04-22,Houston,13.475,53.891630901287556,52.98517473496265
2025-04-23,Houston,12.033333333333331,50.85979971387697,49.815430085371275
2025-04-24,Houston,13.95,54.89055793991416,54.02954146922107
2025-04-25,Houston,15.858333333333334,58.903791130185986,58.22533062966284
2025-04-26,Houston,12.991666666666667,52.875178826895564,51.92248577729618
2025-04-27,Houston,8.708333333333334,36.28472222222223,34.57735413695083
2025-04-28,Houston,7.304166666666667,30.434027777777782,28.460520360492865
2025-04-29,Houston,7.85,32.708333333333336,30.83828067122281
2025-04-30,Houston,9.416666666666666,39.236111111111114,37.662997288279776
2025-05-01,Houston,11.133333333333333,46.38888888888889,45.14114421973581
2025-05-02,Houston,11.166666666666666,46.52777777777778,45.28635095626893
2025-05-03,Houston,7.783333333333334,32.430555555555564,30.547867198156563
2025-05-04,Houston,4.7749999999999995,19.895833333333332,17.44295922604186
2025-05-05,Houston,7.895833333333333,32.89930555555556,31.03793993395586
2025-05-06,Houston,7.725,32.1875,30.293755409223582
2025-05-07,Houston,8.166666666666666,34.02777777777778,32.217744668287516
2025-05-08,Houston,11.941666666666668,49.75694444444446,48.662407580664144
2025-05-09,Houston,14.6,56.257510729613735,55.4586748950484
2025-05-10,Houston,19.025,65.56330472103005,65.18777552471904
2025-05-11,Houston,16.470833333333335,60.19188125894135,59.572014050153975
2025-05-12,Houston,14.454166666666666,55.9508226037196,55.138035985407654
2025-05-13,Houston,8.612499999999999,35.885416666666664,34.159884769418085
2025-05-14,Houston,6.4624999999999995,26.927083333333332,24.794050263031405
2025-05-15,Houston,10.6625,44.427083333333336,43.09009906620539
2025-05-16,Houston,9.804166666666667,40.85069444444445,39.35102560047738
2025-05-17,Houston,9.716666666666669,40.48611111111112,38.969857917077924
2025-05-18,Houston,10.129166666666666,42.204861111111114,40.76679128167536
2025-05-19,Houston,8.591666666666667,35.798611111111114,34.06913055908489
2025-05-20,Houston,13.733333333333334,54.43490701001431,53.55316366061197
2025-05-21,Houston,11.241666666666667,46.840277777777786,45.61306611346848
2025-05-22,Houston,11.758333333333333,48.99305555555556,47.86377052973194
2025-05-23,Houston,11.808333333333332,49.201388888888886,48.08158063453162
2025-05-24,Houston,10.0,41.66666666666667,40.204115177609495
2025-05-25,Houston,11.258333333333333,46.90972222222222,45.68566948173503
2025-05-26,Houston,10.475,43.645833333333336,42.27331117320655
2025-05-27,Houston,13.620833333333332,54.19831902718168,53.30581364460338
2025-05-28,Houston,11.5125,47.96875,46.792870847800124
2025-05-29,Houston,10.625,44.270833333333336,42.926741487605625
2025-05-30,Houston,20.220833333333335,68.07814735336196,67.81701458377314
2025-05-31,Houston,17.366666666666667,62.0758226037196,61.541653066518556
2025-06-01,Houston,14.366666666666667,55.76680972818312,54.94565263962321
2025-06-02,Houston,14.0,54.99570815450644,54.13947480966933
2025-06-03,Houston,12.804166666666667,52.48086552217454,51.510235750615216
2025-06-04,Houston,17.191666666666666,61.70779685264664,61.15688637494965
2025-06-05,Houston,15.404166666666669,57.948676680972824,57.22676945392452
2025-06-06,Houston,16.537499999999998,60.332081545064376,59.71859183741831
2025-06-07,Houston,14.525,56.09978540772532,55.29377488437601
2025-06-08,Houston,11.341666666666669,47.25694444444446,46.04868632306786
2025-06-09,Houston,13.083333333333334,53.06795422031474,52.12403023478465
2025-06-10,Houston,13.354166666666666,53.63751788268956,52.71950249554603
2025-06-11,Houston,7.033333333333334,29.30555555555556,27.280715626161207
2025-06-12,Houston,9.629166666666666,40.12152777777778,38.588690233678456
2025-06-13,Houston,13.408333333333331,53.751430615164516,52.8385969476983
2025-06-14,Houston,16.095833333333335,59.40325464949929,58.74751399679206
2025-06-15,Houston,15.2375,57.59817596566524,56.86032498576367
2025-06-16,Houston,13.266666666666666,53.453505007153076,52.52711914976158
2025-06-17,Houston,12.191666666666668,51.192775393419176,50.1635523301241
2025-06-18,Houston,15.283333333333331,57.69456366237482,56.961097214507895
2025-06-19,Houston,14.704166666666666,56.47657367668097,55.68770268764893
2025-06-20,Houston,16.325,59.88519313304721,59.25137514051322
2025-06-21,Houston,15.154166666666669,57.422925608011454,56.677102751683236
2025-06-22,Houston,8.9,37.083333333333336,35.41229287201631
2025-06-23,Houston,8.362499999999999,34.84375,33.07083424541963
2025-06-24,Houston,7.65,31.875000000000004,29.967040252024052
2025-06-25,Houston,6.7250000000000005,28.02083333333334,25.937553313229788
2025-06-26,Houston,9.6,40.0,38.46163433921197
2025-06-27,Houston,11.033333333333331,45.972222222222214,44.705524010136415
2025-06-28,Houston,11.1375,46.40625,45.159295061802446
2025-06-29,Houston,11.004166666666668,45.85069444444446,44.57846811566995
2025-06-30,Houston,26.770833333333332,81.85282546494993,82.21828218249463
2025-07-01,Houston,34.21666666666667,97.51144492131618,98.58918879758073
2025-07-02,Houston,26.183333333333337,80.61731044349071,80.92656543222763
2025-07-03,Houston,13.3875,53.707618025751074,52.792791389178205
2025-07-04,Houston,15.9625,59.12285407725322,58.454358422263375
2025-07-05,Houston,19.729166666666668,67.04417024320458,66.73600340269863
2025-07-06,Houston,21.945833333333336,71.70582975679542,71.60971482923797
2025-07-07,Houston,13.175,53.26072961373391,52.325574692273115
2025-07-08,Houston,9.020833333333334,37.586805555555564,35.9386672919489
2025-07-09,Houston,7.408333333333334,30.86805555555556,28.91429141215889
2025-07-10,Houston,18.35,64.14377682403435,63.703675428667594
2025-07-11,Houston,10.720833333333331,44.670138888888886,43.34421085513836
2025-07-12,Houston,7.541666666666667,31.423611111111114,29.49511835829139
2025-07-13,Houston,7.725,32.1875,30.293755409223582
2025-07-14,Houston,8.0625,33.59375,31.763973616621495
2025-07-15,Houston,12.358333333333334,51.54327610872676,50.52999679828494
2025-07-16,Houston,15.783333333333331,58.746065808297566,58.060430618990445
2025-07-17,Houston,16.141666666666666,59.49964234620887,58.848286225536285
2025-07-18,Houston,8.612499999999999,35.885416666666664,34.159884769418085
2025-07-19,Houston,9.033333333333331,37.638888888888886,35.99311981814881
2025-07-20,Houston,9.754166666666666,40.642361111111114,39.13321549567769
2025-07-21,Houston,8.708333333333334,36.28472222222223,34.57735413695083
2025-07-22,Houston,7.495833333333334,31.232638888888893,29.29545909555834
2025-07-23,Houston,8.225,34.270833333333336,32.47185645722049
2025-07-24,Houston,7.65,31.875000000000004,29.967040252024052
2025-07-25,Houston,8.854166666666666,36.892361111111114,35.21263360928326
2025-07-26,Houston,9.454166666666667,39.392361111111114,37.82635486687954
2025-07-27,Houston,11.329166666666666,47.20486111111111,45.994233796867924
2025-07-28,Houston,18.933333333333337,65.37052932761088,64.98623106723058
2025-07-29,Houston,21.475,70.7156652360515,70.57450920668357
2025-07-30,Houston,15.925,59.04399141630901,58.37190841692718
2025-07-31,Houston,13.595833333333331,54.14574391988555,53.250846974379265
2025-08-01,Houston,13.104166666666666,53.11176680972818,52.169835793304756
2025-08-02,Houston,13.95,54.89055793991416,54.02954146922107
2025-08-03,Houston,19.604166666666668,66.7812947067239,66.461170051578
2025-08-04,Houston,16.775000000000002,60.83154506437769,60.24077520454754
2025-08-05,Houston,17.604166666666668,62.57528612303291,62.063836433647765
2025-08-06,Houston,9.383333333333333,39.09722222222222,37.51779055174664
2025-08-07,Houston,12.879166666666668,52.63859084406295,51.675135761287606
2025-08-08,Houston,14.783333333333331,56.64306151645207,55.86176381002533
2025-08-09,Houston,10.329166666666667,43.03819444444445,41.63803170087412
2025-08-10,Houston,7.975,33.229166666666664,31.382805933222034
2025-08-11,Houston,12.7,52.261802575107296,51.28120795801468
2025-08-12,Houston,15.9375,59.07027896995709,58.39939175203924
2025-08-13,Houston,15.866666666666667,58.92131616595136,58.243652853070884
2025-08-14,Houston,10.704166666666666,44.60069444444444,43.271607486871794
2025-08-15,Houston,6.495833333333334,27.065972222222225,24.939256999564535
2025-08-16,Houston,10.608333333333333,44.201388888888886,42.854138119339055
2025-08-17,Houston,12.629166666666668,52.11283977110158,51.125469059046324
2025-08-18,Houston,14.029166666666669,55.05704577968527,54.20360259159749
2025-08-19,Houston,24.9375,77.99731759656653,78.18739303272527
2025-08-20,Houston,19.854166666666668,67.30704577968527,67.01083675381926
2025-08-21,Houston,19.7,66.98283261802575,66.67187562077048
2025-08-22,Houston,16.150000000000002,59.517167381974254,58.86660844894433
2025-08-23,Houston,14.691666666666668,56.45028612303291,55.66021935253688
2025-08-24,Houston,20.595833333333335,68.86677396280402,68.64151463713507
2025-08-25,Houston,20.516666666666666,68.70028612303291,68.46745351475866
2025-08-26,Houston,15.279166666666669,57.68580114449214,56.95193610280388
2025-08-27,Houston,12.0375,50.868562231759654,49.82459119707529
2025-08-28,Houston,12.804166666666667,52.48086552217454,51.510235750615216
2025-08-29,Houston,11.333333333333334,47.22222222222223,46.01238463893457
2025-08-30,Houston,9.15,38.12500000000001,36.50134339601476
2025-08-31,Houston,11.0875,46.19791666666667,44.94148495700276
2025-09-01,Houston,13.129166666666668,53.16434191702432,52.22480246352889
2025-09-02,Houston,15.895833333333334,58.98265379113019,58.30778063499903
2025-09-03,Houston,18.729166666666668,64.9411659513591,64.53733659373353
2025-09-04,Houston,13.7875,54.54881974248927,53.67225811276425
2025-09-05,Houston,9.375,39.0625,37.481488867613365
2025-09-06,Houston,15.983333333333334,59.16666666666667,58.50016398078348
2025-09-07,Houston,14.079166666666666,55.16219599427754,54.31353593204573
2025-09-08,Houston,8.4375,35.15625,33.39754940261917
2025-09-09,Houston,13.2375,53.392167381974254,52.46299136783343
2025-09-10,Houston,16.183333333333334,59.58726752503577,58.9398973425765
2025-09-11,Houston,12.0375,50.868562231759654,49.82459119707529
2025-09-12,Houston,16.533333333333335,60.3233190271817,59.7094307257143
2025-09-13,Houston,21.458333333333332,70.68061516452074,70.53786475986747
2025-09-14,Houston,23.245833333333337,74.43973533619457,74.46798168089262
2025-09-15,Houston,17.666666666666668,62.706723891273256,62.20125310920809
2025-09-16,Houston,18.970833333333335,65.44939198855508,65.06868107256675
2025-09-17,Houston,19.904166666666665,67.41219599427754,67.12077009426753
2025-09-18,Houston,17.516666666666666,62.39127324749642,61.871453087863316
2025-09-19,Houston,11.116666666666667,46.31944444444445,45.068540851469244
2025-09-20,Houston,9.704166666666667,40.434027777777786,38.915405390878
2025-09-21,Houston,7.6125,31.71875,29.80368267342428
2025-09-22,Houston,5.145833333333333,21.44097222222222,19.058384169972893
2025-09-23,Houston,5.3500000000000005,22.29166666666667,19.947775431238302
2025-09-24,Houston,7.808333333333334,32.53472222222223,30.656772250556408
2025-09-25,Houston,17.579166666666666,62.52271101573677,62.00886976342363
2025-09-26,Houston,16.875,61.041845493562235,60.46064188544403
2025-09-27,Houston,20.483333333333334,68.6301859799714,68.39416462112649
2025-09-28,Houston,12.633333333333333,52.12160228898426,51.13463017075034
2025-09-29,Houston,13.291666666666666,53.50608011444921,52.582085819985714
2025-09-30,Houston,16.8625,61.01555793991417,60.43315855033198
2022-08-03,LA,11.814285714285717,49.22619047619049,23.973607889351793
2022-08-04,LA,19.408333333333335,66.36945636623749,32.756177782631696
2022-08-05,LA,24.995833333333337,78.11999284692419,38.776028876762005
2022-08-06,LA,28.683333333333337,85.87482117310444,42.74886125432003
2022-08-07,LA,30.008333333333336,88.66130185979972,44.17638746456123
2022-08-08,LA,55.86666666666667,151.18932209343168,76.20976497340108
2022-08-09,LA,50.35833333333333,137.5858458961474,69.24064478005552
2022-08-10,LA,59.75,153.19441517386724,77.2369829045936
2022-08-11,LA,38.44583333333333,108.2535594639866,54.21358649533728
2022-08-12,LA,53.5875,145.53706030150755,73.3140866026007
2022-08-13,LA,68.31666666666666,157.61766772040744,79.50303447812554
2022-08-14,LA,71.75416666666666,159.39256234632947,80.41232073696011
2022-08-15,LA,65.16250000000001,155.98906743940992,78.6686954503222
2022-08-16,LA,47.3625,130.20917085427135,65.4615419795265
2022-08-17,LA,44.30833333333334,122.68886097152429,61.608854423493476
2022-08-18,LA,33.9375,96.92435622317598,48.40958625782363
2022-08-19,LA,38.704166666666666,108.88965661641541,54.5394618411409
2022-08-20,LA,23.97083333333333,75.96441344778255,37.671716148084855
2022-08-21,LA,15.983333333333334,59.16666666666667,29.0661572014422
2022-08-22,LA,28.520833333333332,85.53308297567955,42.57378728513952
2022-08-23,LA,39.31666666666667,110.39782244556115,55.31210177393334
2022-08-24,LA,36.325,103.03140703517589,51.53825502736892
2022-08-25,LA,33.795833333333334,96.62643061516452,48.25695766930727
2022-08-26,LA,45.525,125.68467336683418,63.143622181149205
2022-08-27,LA,28.0875,84.62178111587983,42.106923367324775
2022-08-28,LA,18.408333333333335,64.26645207439199,31.678799510751553
2022-08-29,LA,20.35,68.34978540772534,33.77070898865217
2022-08-30,LA,21.945833333333336,71.70582975679542,35.49002514752756
2022-08-31,LA,19.879166666666663,67.35962088698139,33.26344338564192
2022-09-01,LA,32.770833333333336,94.47085121602291,47.15264494063013
2022-09-02,LA,47.020833333333336,129.36788107202682,65.03054555443141
2022-09-03,LA,78.425,162.83693361433086,82.17688716168028
2022-09-04,LA,62.24166666666667,154.48094485423252,77.89607767160336
2022-09-05,LA,49.19583333333333,134.72340871021777,67.77420572393926
2022-09-06,LA,67.41250000000001,157.1508166491043,79.26386463792299
2022-09-07,LA,71.95,159.4936775553214,80.46412249958463
2022-09-08,LA,80.03333333333333,163.66736916051985,82.60232291429864
2022-09-09,LA,42.825,119.03643216080403,59.737699212104985
2022-09-10,LA,15.9375,59.07027896995709,29.016777363981028
2022-09-11,LA,22.733333333333334,73.36194563662376,36.33846053663318
2022-09-12,LA,49.075,134.42587939698493,67.6217801589666
2022-09-13,LA,42.925,119.28266331658291,59.86384450725477
2022-09-14,LA,35.416666666666664,100.79480737018424,50.392435263091684
2022-09-15,LA,35.17916666666667,99.53558655221747,49.747330945408144
2022-09-16,LA,44.208333333333336,122.4426298157454,61.48270912834369
2022-09-17,LA,38.4125,108.1714824120603,54.171538063620694
2022-09-18,LA,23.916666666666668,75.85050071530759,37.61335815835801
2022-09-19,LA,21.095833333333335,69.91827610872676,34.57425361642944
2022-09-20,LA,20.195833333333333,68.0255722460658,33.604613171737306
2022-09-21,LA,23.891666666666666,75.79792560801144,37.586423701561
2022-09-22,LA,37.05416666666667,104.82684254606366,52.45806447116944
2022-09-23,LA,48.22083333333333,132.32265494137354,66.54428909622887
2022-09-24,LA,43.958333333333336,121.82705192629817,61.16734589046923
2022-09-25,LA,25.95,80.12660944206009,39.804027311180974
2022-09-26,LA,26.395833333333332,81.06419885550787,40.284358457394205
2022-09-27,LA,41.920833333333334,116.8100921273032,58.597135501792344
2022-09-28,LA,58.2875,152.43927818756586,76.85012293265306
2022-09-29,LA,57.9875,152.28437829293995,76.77076704097297
2022-09-30,LA,35.5875,101.21545226130652,50.607933475639236
2022-10-01,LA,20.466666666666665,68.59513590844062,33.89640312037151
2022-10-02,LA,19.316666666666663,66.1766809728183,32.65741810770934
2022-10-03,LA,26.541666666666668,81.37088698140201,40.4414761220434
2022-10-04,LA,43.65833333333333,121.08835845896147,60.78891000501986
2022-10-05,LA,45.06666666666666,124.55611390284756,62.565456245046015
2022-10-06,LA,31.179166666666664,91.12356938483549,45.437817857887566
2022-10-07,LA,27.05,82.43991416309014,40.989143410249135
2022-10-08,LA,48.73333333333333,133.58458961474037,67.1907837338715
2022-10-09,LA,48.96666666666667,134.15912897822446,67.48512275588767
2022-10-10,LA,33.762499999999996,96.556330472103,48.2210450602446
2022-10-11,LA,31.666666666666668,92.14878397711017,45.96303976542914
2022-10-12,LA,27.2375,82.83422746781116,41.19115183622666
2022-10-13,LA,24.020833333333332,76.06956366237482,37.725585061678856
2022-10-14,LA,25.733333333333334,79.67095851216024,39.570595352273614
2022-10-15,LA,15.1625,57.44045064377683,28.181809203273918
2022-10-16,LA,13.879166666666668,54.74159513590845,26.799173754361068
2022-10-17,LA,24.645833333333332,77.38394134477826,38.39894648160396
2022-10-18,LA,36.354166666666664,103.10322445561138,51.575047405120934
2022-10-19,LA,29.733333333333334,88.08297567954222,43.88010843979419
2022-10-20,LA,34.12916666666667,97.32743204577969,48.616083759933986
2022-10-21,LA,42.5,118.23618090452261,59.32772700286818
2022-10-22,LA,18.591666666666665,64.65200286123033,31.876318860596243
2022-10-23,LA,16.566666666666666,60.393419170243206,29.694627860038953
2022-10-24,LA,16.979166666666668,61.26090844062948,30.13904639718951
2022-10-25,LA,29.2625,87.0928111587983,43.37284283678396
2022-10-26,LA,43.90833333333333,121.7039363484087,61.10427324289432
2022-10-27,LA,31.491666666666664,91.7807582260372,45.7744985678501
2022-10-28,LA,33.733333333333334,96.49499284692419,48.18962152731477
2022-10-29,LA,41.03333333333333,114.62479061976549,57.47759600733799
2022-10-30,LA,31.9625,92.77092274678111,46.281764170860335
2022-10-31,LA,42.208333333333336,117.51800670016752,58.95980322534798
2022-11-01,LA,51.208333333333336,139.67881072026802,70.31287978882871
2022-11-02,LA,9.808333333333334,40.86805555555556,19.691698911870574
2022-11-03,LA,5.133333333333334,21.388888888888893,9.712436861681422
2022-11-04,LA,15.266666666666666,57.659513590844064,28.29403610659476
2022-11-05,LA,33.21666666666667,95.40844062947068,47.63297608684336
2022-11-06,LA,32.725,94.37446351931331,47.10326510316895
2022-11-07,LA,14.758333333333333,56.590486409155936,27.746368818389023
2022-11-08,LA,9.05,37.708333333333336,18.072959434923668
2022-11-09,LA,11.075,46.145833333333336,22.395527488748918
2022-11-10,LA,19.45,66.45708154506438,32.801068543960035
2022-11-11,LA,19.508333333333333,66.57975679542203,32.863915609819706
2022-11-12,LA,26.95,82.22961373390558,40.88140558306112
2022-11-13,LA,30.229166666666668,89.12571530758228,44.41430849960143
2022-11-14,LA,24.491666666666664,77.05972818311874,38.232850664689096
2022-11-15,LA,23.104166666666668,74.14180972818312,36.73798831245539
2022-11-16,LA,11.620833333333332,48.420138888888886,23.560664145232675
2022-11-17,LA,20.029166666666665,67.67507153075823,33.425050126423955
2022-11-18,LA,35.670833333333334,101.42064489112228,50.713054554930736
2022-11-19,LA,16.254166666666666,59.73623032904149,29.35794715007641
2022-11-20,LA,18.433333333333337,64.31902718168814,31.70573396754856
2022-11-21,LA,28.866666666666664,86.26037195994277,42.94638060416472
2022-11-22,LA,31.804166666666664,92.43794706723892,46.11117927781265
2022-11-23,LA,36.6,103.70854271356784,51.885154589030826
2022-11-24,LA,21.670833333333334,71.12750357653792,35.19374612276052
2022-11-25,LA,21.7,71.18884120171674,35.22516965569036
2022-11-26,LA,50.229166666666664,137.26779731993298,69.07770710715371
2022-11-27,LA,54.775,148.4610552763819,74.81206198250439
2022-11-28,LA,51.145833333333336,139.52491624790622,70.2340389793601
2022-11-29,LA,21.258333333333333,70.26001430615165,34.74932758560996
2022-11-30,LA,26.9875,82.30847639484979,40.92180726825663
2022-12-01,LA,12.8875,52.65611587982833,25.730773634746583
2022-12-02,LA,21.575,70.92596566523605,35.09049737170534
2022-12-03,LA,44.8875,124.11494974874373,62.339445924569326
2022-12-04,LA,47.75416666666666,131.17357621440536,65.95561105219652
2022-12-05,LA,30.27916666666667,89.23086552217454,44.468177413195434
2022-12-06,LA,27.84166666666667,84.10479256080114,41.84206787548758
2022-12-07,LA,39.1875,110.07977386934674,55.14916410103153
2022-12-08,LA,35.75416666666667,101.62583752093803,50.81817563422223
2022-12-09,LA,41.3875,115.49685929648243,57.92436059432683
2022-12-10,LA,46.48333333333333,128.04438860971524,64.3525145930013
2022-12-11,LA,9.608333333333333,40.03472222222222,19.2647786102582
2022-12-12,LA,22.170833333333334,72.17900572246066,35.7324352587006
2022-12-13,LA,8.25,34.375,16.365278228474185
2022-12-14,LA,0.5833333333333334,2.430555555555556,0.0
2022-12-15,LA,17.70416666666667,62.78558655221746,30.920145644302615
2022-12-16,LA,29.97083333333333,88.5824391988555,44.13598577936571
2022-12-17,LA,33.15416666666667,95.27700286123033,47.565639944850844
2022-12-18,LA,42.295833333333334,117.73345896147404,59.07018035860404
2022-12-19,LA,58.44166666666666,152.5188795223042,76.89090304365534
2022-12-20,LA,41.7875,116.481783919598,58.42894177492597
2022-12-21,LA,38.875,109.31030150753769,54.75496005368845
2022-12-22,LA,49.77916666666667,136.15975711892798,68.51005327897968
2022-12-23,LA,57.65416666666667,152.11226729891115,76.68259382799506
2022-12-24,LA,40.40416666666667,113.07558626465662,56.68393185868727
2022-12-25,LA,36.62083333333333,103.75984087102177,51.91143485885369
2022-12-26,LA,56.3375,151.43242887249735,76.33430963673236
2022-12-27,LA,76.8125,162.00434668071654,81.7503492438997
2022-12-28,LA,48.52916666666667,133.0818676716918,66.93323708960736
2022-12-29,LA,23.079166666666666,74.08923462088698,36.71105385565839
2022-12-30,LA,18.645833333333332,64.7659155937053,31.93467685032309
2022-12-31,LA,12.095833333333331,50.991237482117306,24.877849169508135
2023-01-01,LA,6.3875,26.614583333333336,12.389582919708992
2023-01-02,LA,26.46666666666667,81.2131616595136,40.36067275165239
2023-01-03,LA,14.504166666666668,56.05597281831188,27.472535174286154
2023-01-04,LA,8.725,36.354166666666664,17.379213944803563
2023-01-05,LA,11.095833333333331,46.232638888888886,22.439998353500204
2023-01-06,LA,32.55416666666667,94.01520028612305,46.919212981722765
2023-01-07,LA,48.85833333333333,133.89237855946396,67.34846535280872
2023-01-08,LA,55.34166666666667,149.85636515912898,75.5268853216865
2023-01-09,LA,22.066666666666663,71.95994277539342,35.62020835537974
2023-01-10,LA,11.470833333333331,47.795138888888886,23.240473919023398
2023-01-11,LA,32.88333333333333,94.70743919885551,47.27384999621664
2023-01-12,LA,30.71666666666667,90.15092989985695,44.939530407142996
2023-01-13,LA,39.22083333333333,110.16185092127303,55.191212532748125
2023-01-14,LA,46.225,127.40829145728644,64.0266392471977
2023-01-15,LA,12.941666666666668,52.77002861230329,25.789131624473427
2023-01-16,LA,8.458333333333334,35.24305555555556,16.809986875987075
2023-01-17,LA,11.416666666666666,47.56944444444444,23.12484967067005
2023-01-18,LA,30.725,90.16845493562232,44.948508559408666
2023-01-19,LA,46.65833333333333,128.47529313232832,64.57326885951345
2023-01-20,LA,28.4375,85.35783261802575,42.48400576248283
2023-01-21,LA,22.604166666666668,73.09030758226038,36.199299176515325
2023-01-22,LA,32.6875,94.2956008583691,47.062863417973446
2023-01-23,LA,10.433333333333334,43.47222222222223,21.02582485440923
2023-01-24,LA,25.5,79.18025751072962,39.31920708883491
2023-01-25,LA,37.81666666666667,106.70435510887773,53.419922346686555
2023-01-26,LA,14.270833333333334,55.565271816881264,27.221146910847455
2023-01-27,LA,34.75833333333333,98.65057224606582,49.293934255991914
2023-01-28,LA,42.67083333333333,118.65682579564488,59.54322521541573
2023-01-29,LA,21.25,70.24248927038627,34.7403494333443
2023-01-30,LA,12.6625,52.18293991416309,25.488363523573554
2023-01-31,LA,13.3875,53.707618025751074,26.26946277068666
2023-02-01,LA,25.954166666666666,80.13537195994277,39.8085163873138
2023-02-02,LA,42.645833333333336,118.59526800670017,59.51168889162829
2023-02-03,LA,41.0875,114.75816582914572,57.54592470887746
2023-02-04,LA,47.5,130.54773869346735,65.63499176035748
2023-02-05,LA,27.920833333333334,84.27128040057225,41.927360322011424
2023-02-06,LA,12.341666666666669,51.508226037195996,25.142704661345338
2023-02-07,LA,20.691666666666663,69.06831187410586,34.13881323154454
2023-02-08,LA,34.7125,98.55418454935622,49.24455441853073
2023-02-09,LA,40.1,112.32663316582915,56.30023991927333
2023-02-10,LA,29.433333333333337,87.45207439198856,43.55689495823014
2023-02-11,LA,45.28333333333333,125.0896147403685,62.83877105120388
2023-02-12,LA,25.766666666666666,79.74105865522175,39.60650796133628
2023-02-13,LA,19.65,66.87768240343348,33.01654419833607
2023-02-14,LA,8.283333333333333,34.51388888888889,16.43643161207625
2023-02-15,LA,12.283333333333331,51.38555078683834,25.07985759548566
2023-02-16,LA,22.5375,72.95010729613735,36.127473958389984
2023-02-17,LA,27.483333333333334,83.35121602288984,41.45600732806386
